delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate
0.4,400,unexp,0,0,0,1,11.437285457970574,12.405568249989301,12.405568249989301,12.437898166943341,space,0.34366708318702877,13.17090162454794,13.63728933292441,13.63728933292441,13.63728933292441,77,1,[6.970356540987268],[6.970359040889889],,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.1,400,unexp,0,3,3,0,29.796159999910742,30.780897666933015,30.780897666933015,30.787912957835943,space,2.4073284161277115,33.304343541680524,33.763755541993305,33.763755541993305,33.763755541993305,22,4,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965]",33.763755541993305,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.7,400,unexp,0,4,4,2,35.41301100002602,36.397578625008464,36.397578625008464,36.405035082949325,space,2.990169874159619,40.09773491655166,40.558568791951984,40.558568791951984,40.558568791951984,5,5,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.1,400,unexp,1,1,13,0,89.14706491702236,90.13177362503484,90.13177362503484,90.13894091686234,space,2.039924208074808,92.28066354158024,92.74077508295886,92.74077508295886,92.74077508295886,300,14,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.4,400,unexp,1,9,21,1,135.4312829580158,136.41551104187965,136.41551104187965,136.42326637497172,space,0.7262713331729174,137.55528558354516,138.01618162496015,138.01618162496015,138.01618162496015,777,22,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.7,400,unexp,1,10,22,2,140.7813315829262,141.7727257919032,141.7727257919032,141.7727257919032,space,1.2111915422137827,143.6891497085492,144.15062441700138,144.15062441700138,144.15062441700138,444,23,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.7,400,unexp,2,2,26,2,158.9149589999579,159.89973029191606,159.89973029191606,159.90718904184178,space,2.677377999993041,163.2892621246322,163.7512067500502,163.7512067500502,163.7512067500502,963,27,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.1,400,unexp,2,4,28,0,171.41513466695324,172.3995407919865,172.3995407919865,172.40591695788316,space,2.7375753330998123,175.25665545865584,175.7162239169702,175.7162239169702,175.7162239169702,678,29,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.4,400,unexp,2,11,35,1,215.54910983284935,216.53359358292073,216.53359358292073,216.54151587490924,space,11.147108583012596,228.09030304156866,228.55150166689418,228.55150166689418,228.55150166689418,543,36,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365]",228.55150166689418,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.7,400,unexp,3,7,43,2,272.6833099,273.66804212494753,273.66804212494753,273.68487983290106,space,1.5115723330527544,275.8891460835623,276.3492925828323,276.3492925828323,276.3492925828323,912,44,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193, 2.369606167078018, 2.3711063750088215]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575, 2.3696081249509007, 2.37110837479122]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.4,400,unexp,3,9,45,1,283.73355533299036,284.7181908749044,284.7181908749044,284.72652662498876,space,1.867422416107729,287.00151091657267,287.46315395785496,287.46315395785496,287.46315395785496,337,46,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193, 2.369606167078018, 2.3711063750088215, 2.092486707959324, 2.4581167500000447]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575, 2.3696081249509007, 2.37110837479122, 2.0924890420865268, 2.4581187500152737]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.1,400,unexp,3,11,47,0,297.0002587919589,297.9848552918993,297.9848552918993,297.99272574996576,space,0.8720152920577675,298.9680029166086,299.4297539999243,299.4297539999243,299.4297539999243,186,48,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193, 2.369606167078018, 2.3711063750088215, 2.092486707959324, 2.4581167500000447, 2.835631625028327, 2.3753365417942405]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575, 2.3696081249509007, 2.37110837479122, 2.0924890420865268, 2.4581187500152737, 2.835633791051805, 2.375338666839525]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.7,400,unexp,4,7,55,2,410.5350715,411.51968408282846,411.51968408282846,411.5269908749033,space,1.2849742081016302,413.5196719587004,413.9789457919542,413.9789457919542,413.9789457919542,331,56,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193, 2.369606167078018, 2.3711063750088215, 2.092486707959324, 2.4581167500000447, 2.835631625028327, 2.3753365417942405, 2.253189415903762, 3.2087124579120427, 4.602138415910304, 7.193126166937873, 2.076932624913752, 4.259096167050302, 6.085593000054359, 2.2771143750287592]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575, 2.3696081249509007, 2.37110837479122, 2.0924890420865268, 2.4581187500152737, 2.835633791051805, 2.375338666839525, 2.2531914999708533, 3.2087143750395626, 4.602140374947339, 7.193128125043586, 2.076934624928981, 4.259098292095587, 6.085594957927242, 2.2771168330218643]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.1,400,unexp,4,9,57,0,426.70210574986413,427.6867707918864,427.6867707918864,427.6952687499579,space,1.5004830830730498,429.3032364166031,429.76421879185364,429.76421879185364,429.76421879185364,395,58,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193, 2.369606167078018, 2.3711063750088215, 2.092486707959324, 2.4581167500000447, 2.835631625028327, 2.3753365417942405, 2.253189415903762, 3.2087124579120427, 4.602138415910304, 7.193126166937873, 2.076932624913752, 4.259096167050302, 6.085593000054359, 2.2771143750287592, 7.075642457930371, 6.326513999840245]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575, 2.3696081249509007, 2.37110837479122, 2.0924890420865268, 2.4581187500152737, 2.835633791051805, 2.375338666839525, 2.2531914999708533, 3.2087143750395626, 4.602140374947339, 7.193128125043586, 2.076934624928981, 4.259098292095587, 6.085594957927242, 2.2771168330218643, 7.075644499855116, 6.326517124893144]",429.76421879185364,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.4,400,unexp,4,10,58,1,436.08570904191583,437.0701018,437.0701018,437.0776930828579,space,1.537169458111748,439.01965149963894,439.47855054191314,439.47855054191314,439.47855054191314,275,59,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193, 2.369606167078018, 2.3711063750088215, 2.092486707959324, 2.4581167500000447, 2.835631625028327, 2.3753365417942405, 2.253189415903762, 3.2087124579120427, 4.602138415910304, 7.193126166937873, 2.076932624913752, 4.259096167050302, 6.085593000054359, 2.2771143750287592, 7.075642457930371, 6.326513999840245, 2.377782041905448]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575, 2.3696081249509007, 2.37110837479122, 2.0924890420865268, 2.4581187500152737, 2.835633791051805, 2.375338666839525, 2.2531914999708533, 3.2087143750395626, 4.602140374947339, 7.193128125043586, 2.076934624928981, 4.259098292095587, 6.085594957927242, 2.2771168330218643, 7.075644499855116, 6.326517124893144, 2.3777847080491483]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
0.7,400,unexp,5,2,62,2,461.95266708289273,462.9372917499859,462.9372917499859,462.94428895786405,space,0.020622542,463.67049149965555,464.1305345830042,464.1305345830042,464.1305345830042,288,63,"[6.970356540987268, 1.3543444590177387, 2.5093380000907928, 1.6533958341460675, 1.2592608330305666, 3.3938830827828497, 1.2697460828348994, 1.975330375134945, 6.219619625015184, 2.718223250005394, 1.7921304169576615, 1.68609350011684, 2.2686470421031117, 4.776966624893248, 2.385246125049889, 2.1420566660817713, 3.492726792115718, 1.5364163341000676, 1.352109625004232, 4.193853541044518, 3.0355805419385433, 2.7700699171982706, 1.0352732909377664, 1.4440024169161916, 0.8097910000942647, 1.408856000052765, 1.9361261250451207, 2.3883316670544446, 1.6533445841632783, 1.220898959087208, 1.768879208015278, 2.32682116702199, 4.986290792003274, 2.5090072921011597, 1.9016743749380112, 1.3538112910464406, 1.1274041659198701, 1.6695095840841532, 2.676444916985929, 4.68514549988322, 4.3268315410241485, 3.6256046250928193, 2.369606167078018, 2.3711063750088215, 2.092486707959324, 2.4581167500000447, 2.835631625028327, 2.3753365417942405, 2.253189415903762, 3.2087124579120427, 4.602138415910304, 7.193126166937873, 2.076932624913752, 4.259096167050302, 6.085593000054359, 2.2771143750287592, 7.075642457930371, 6.326513999840245, 2.377782041905448, 2.252558209002018, 3.335023291874677, 5.419233832973987, 2.3432649159803987]","[6.970359040889889, 1.3543465421535075, 2.509340250166133, 1.6533978341612965, 1.259263041894883, 3.393885707948357, 1.2697479999624193, 1.9753325839992613, 6.2196223749779165, 2.718225250020623, 1.7921325420029461, 1.6860957089811563, 2.26864904188551, 4.776968624908477, 2.3852483751252294, 2.142058749916032, 3.492729000048712, 1.53641829197295, 1.352111625019461, 4.1938554579392076, 3.0355830418411642, 2.7700720001012087, 1.0352754998020828, 1.444004459073767, 0.8097929160576314, 1.4088582501281053, 1.9361284170299768, 2.3883338749874383, 1.6533465420361608, 1.220900959102437, 1.7688813752029091, 2.3268232920672745, 4.986293042078614, 2.5090093340259045, 1.9016764999832958, 1.3538136661518365, 1.1274061659350991, 1.669511792017147, 2.676446917001158, 4.685147667070851, 4.326833416009322, 3.6256067079957575, 2.3696081249509007, 2.37110837479122, 2.0924890420865268, 2.4581187500152737, 2.835633791051805, 2.375338666839525, 2.2531914999708533, 3.2087143750395626, 4.602140374947339, 7.193128125043586, 2.076934624928981, 4.259098292095587, 6.085594957927242, 2.2771168330218643, 7.075644499855116, 6.326517124893144, 2.3777847080491483, 2.2525609170552343, 3.3350253750104457, 5.419235792011023, 2.3432673329953104]",,964143,001,2023-10-27_12h00.37.384,tutorial7_intentional_binding,2022.2.4,None
